Clave,id_edo,id_mun,id_loc,Estado,Municipio,Nombre de localidad
203970027,20,397,27,Oaxaca,Heroica Ciudad de Tlaxiaco,Tierra Azul
203970033,20,397,33,Oaxaca,Heroica Ciudad de Tlaxiaco,El Boquerón
203970039,20,397,39,Oaxaca,Heroica Ciudad de Tlaxiaco,Palo de Letra
203970057,20,397,57,Oaxaca,Heroica Ciudad de Tlaxiaco,Rancho Viejo
203970105,20,397,105,Oaxaca,Heroica Ciudad de Tlaxiaco,Mexicalcingo de los Granados
203970108,20,397,108,Oaxaca,Heroica Ciudad de Tlaxiaco,San Felipe Tindaco
203970109,20,397,109,Oaxaca,Heroica Ciudad de Tlaxiaco,San Pedro Yosotatu
203970110,20,397,110,Oaxaca,Heroica Ciudad de Tlaxiaco,Santo Domingo Huendío
203970132,20,397,132,Oaxaca,Heroica Ciudad de Tlaxiaco,Ojite Centro
204000001,20,400,1,Oaxaca,Santa María Camotlán,Santa María Camotlán
204010011,20,401,11,Oaxaca,Santa María Colotepec,Mata de Bule
204010025,20,401,25,Oaxaca,Santa María Colotepec,San José el Quequestle
204010058,20,401,58,Oaxaca,Santa María Colotepec,Loma Bonita
204010064,20,401,64,Oaxaca,Santa María Colotepec,Valdeflores Segunda Sección
204010099,20,401,99,Oaxaca,Santa María Colotepec,Nuevo Amanecer San Jacinto [Colonia]
204050004,20,405,4,Oaxaca,Villa de Chilapa de Díaz,San Marcos Monte de León
204050005,20,405,5,Oaxaca,Villa de Chilapa de Díaz,Santo Domingo Nundó
204060005,20,406,5,Oaxaca,Santa María Chilchotla,San José Cañaltepec
204060009,20,406,9,Oaxaca,Santa María Chilchotla,Cuauhtémoc
204060017,20,406,17,Oaxaca,Santa María Chilchotla,Patio Iglesia
204060018,20,406,18,Oaxaca,Santa María Chilchotla,Peña Quemada
204060038,20,406,38,Oaxaca,Santa María Chilchotla,Zongolica
204060039,20,406,39,Oaxaca,Santa María Chilchotla,Rancho Nuevo
204060060,20,406,60,Oaxaca,Santa María Chilchotla,Río Lodo
204060062,20,406,62,Oaxaca,Santa María Chilchotla,Río Seco
204060063,20,406,63,Oaxaca,Santa María Chilchotla,San Francisco
204060064,20,406,64,Oaxaca,Santa María Chilchotla,San Rafael
204060069,20,406,69,Oaxaca,Santa María Chilchotla,Paso Cocuyo
204060074,20,406,74,Oaxaca,Santa María Chilchotla,Loma Alta
204060080,20,406,80,Oaxaca,Santa María Chilchotla,Santa Eustolia
204070003,20,407,3,Oaxaca,Santa María Chimalapa,Tierra Blanca
204070013,20,407,13,Oaxaca,Santa María Chimalapa,La Esperanza
204070024,20,407,24,Oaxaca,Santa María Chimalapa,San Francisco la Paz
204070061,20,407,61,Oaxaca,Santa María Chimalapa,Benito Juárez Uno
204080001,20,408,1,Oaxaca,Santa María del Rosario,Santa María del Rosario
204100001,20,410,1,Oaxaca,Santa María Ecatepec,Santa María Ecatepec
204100004,20,410,4,Oaxaca,Santa María Ecatepec,San Lorenzo Jilotepequillo
204100006,20,410,6,Oaxaca,Santa María Ecatepec,Santa María Zapotitlán
204100007,20,410,7,Oaxaca,Santa María Ecatepec,Santo Domingo Chontecomatlán
204130005,20,413,5,Oaxaca,Santa María Huatulco,Arroyo Súchil
204130023,20,413,23,Oaxaca,Santa María Huatulco,Todos Santos
204140011,20,414,11,Oaxaca,Santa María Huazolotitlán,Yutanicani
204170004,20,417,4,Oaxaca,Santa María Jacatepec,Cerro Concha
204170008,20,417,8,Oaxaca,Santa María Jacatepec,La Florida
204170014,20,417,14,Oaxaca,Santa María Jacatepec,Nuevo Málzaga
204170056,20,417,56,Oaxaca,Santa María Jacatepec,Colonia Emiliano Zapata
204180008,20,418,8,Oaxaca,Santa María Jalapa del Marqués,San Cristóbal
204190001,20,419,1,Oaxaca,Santa María Jaltianguis,Santa María Jaltianguis
204200009,20,420,9,Oaxaca,Santa María Lachixío,Rincón Hacienda Vieja
204220002,20,422,2,Oaxaca,Santa María Nativitas,San José Monte Verde
204230001,20,423,1,Oaxaca,Santa María Nduayaco,Santa María Nduayaco
204240001,20,424,1,Oaxaca,Santa María Ozolotepec,Santa María Ozolotepec
204240004,20,424,4,Oaxaca,Santa María Ozolotepec,San Gregorio Ozolotepec
204240006,20,424,6,Oaxaca,Santa María Ozolotepec,San Pablo Ozolotepec
204240007,20,424,7,Oaxaca,Santa María Ozolotepec,Santa Cruz Ozolotepec
204250002,20,425,2,Oaxaca,Santa María Pápalo,Peña Verde
204260002,20,426,2,Oaxaca,Santa María Peñoles,San José Contreras
204260007,20,426,7,Oaxaca,Santa María Peñoles,Duraznal
204260009,20,426,9,Oaxaca,Santa María Peñoles,Cañada de Hielo
204260010,20,426,10,Oaxaca,Santa María Peñoles,Recibimiento
204260011,20,426,11,Oaxaca,Santa María Peñoles,Río de Manzanita
204260012,20,426,12,Oaxaca,Santa María Peñoles,Río Cacho
204260014,20,426,14,Oaxaca,Santa María Peñoles,San Isidro Buenavista
204260016,20,426,16,Oaxaca,Santa María Peñoles,El Manzanito
204260024,20,426,24,Oaxaca,Santa María Peñoles,El Carrizal Tepantepec
204260029,20,426,29,Oaxaca,Santa María Peñoles,Peña de Letra Tepantepec
204260036,20,426,36,Oaxaca,Santa María Peñoles,Cerro de Águila Tepantepec
204270002,20,427,2,Oaxaca,Santa María Petapa,Buenavista
204270013,20,427,13,Oaxaca,Santa María Petapa,Barreña
204280001,20,428,1,Oaxaca,Santa María Quiegolani,Santa María Quiegolani
204280003,20,428,3,Oaxaca,Santa María Quiegolani,Santiago Quiavigoló
204290004,20,429,4,Oaxaca,Santa María Sola,Santa Rosa Matagallinas
204300001,20,430,1,Oaxaca,Santa María Tataltepec,Santa María Tataltepec
204330001,20,433,1,Oaxaca,Santa María Temaxcaltepec,Santa María Temaxcaltepec
204330003,20,433,3,Oaxaca,Santa María Temaxcaltepec,Cañada de Guadalupe
204330008,20,433,8,Oaxaca,Santa María Temaxcaltepec,San José Pie del Cerro
204350002,20,435,2,Oaxaca,Santa María Tepantlali,Cerro Costoche
204350005,20,435,5,Oaxaca,Santa María Tepantlali,Mosquito Blanco
204350010,20,435,10,Oaxaca,Santa María Tepantlali,Xambao (Colonia Revolución)
204370002,20,437,2,Oaxaca,Santa María Tlahuitoltepec,Flores
204370003,20,437,3,Oaxaca,Santa María Tlahuitoltepec,Nejapa
204370006,20,437,6,Oaxaca,Santa María Tlahuitoltepec,Tejas
204370008,20,437,8,Oaxaca,Santa María Tlahuitoltepec,Santa María Yacochi
204370012,20,437,12,Oaxaca,Santa María Tlahuitoltepec,Mosca
204370023,20,437,23,Oaxaca,Santa María Tlahuitoltepec,Red
204370026,20,437,26,Oaxaca,Santa María Tlahuitoltepec,Carrizal
204370028,20,437,28,Oaxaca,Santa María Tlahuitoltepec,Piedra Redonda
204380001,20,438,1,Oaxaca,Santa María Tlalixtac,Santa María Tlalixtac
204380002,20,438,2,Oaxaca,Santa María Tlalixtac,Tlalixtac Viejo
204390005,20,439,5,Oaxaca,Santa María Tonameca,San Bernardino
204390006,20,439,6,Oaxaca,Santa María Tonameca,Cerro Gordo
204390013,20,439,13,Oaxaca,Santa María Tonameca,Escobilla
204390015,20,439,15,Oaxaca,Santa María Tonameca,Macahuite
204390025,20,439,25,Oaxaca,Santa María Tonameca,San Isidro del Palmar
204390026,20,439,26,Oaxaca,Santa María Tonameca,San Juanito o la Botija
204390031,20,439,31,Oaxaca,Santa María Tonameca,El Zapote
204390033,20,439,33,Oaxaca,Santa María Tonameca,San Antonio
204390034,20,439,34,Oaxaca,Santa María Tonameca,Rincón Alegre
204390035,20,439,35,Oaxaca,Santa María Tonameca,Cuatode
204390036,20,439,36,Oaxaca,Santa María Tonameca,Cuarto
204390066,20,439,66,Oaxaca,Santa María Tonameca,Palma Larga
204390069,20,439,69,Oaxaca,Santa María Tonameca,Paso Ocote
204390070,20,439,70,Oaxaca,Santa María Tonameca,La Florida
204390074,20,439,74,Oaxaca,Santa María Tonameca,La Barra del Potrero
204390080,20,439,80,Oaxaca,Santa María Tonameca,Charco de Agua
204390086,20,439,86,Oaxaca,Santa María Tonameca,San Juan Piedras Negras
204390089,20,439,89,Oaxaca,Santa María Tonameca,La Reforma
204390090,20,439,90,Oaxaca,Santa María Tonameca,Rincón Bonito
204390096,20,439,96,Oaxaca,Santa María Tonameca,Yerba Santa
204390102,20,439,102,Oaxaca,Santa María Tonameca,Guapinole
204390104,20,439,104,Oaxaca,Santa María Tonameca,Juana Boquita
204390109,20,439,109,Oaxaca,Santa María Tonameca,El Tigrero
204390127,20,439,127,Oaxaca,Santa María Tonameca,San Isidro (Infiernillo)
204440002,20,444,2,Oaxaca,Santa María Yolotepec,Cerro Negro
204450003,20,445,3,Oaxaca,Santa María Yosoyúa,Guadalupe Yosoyúa
204450004,20,445,4,Oaxaca,Santa María Yosoyúa,Santa Cruz
204460006,20,446,6,Oaxaca,Santa María Yucuhiti,San Isidro Paz y Progreso
204460007,20,446,7,Oaxaca,Santa María Yucuhiti,Yosonicaje
204460020,20,446,20,Oaxaca,Santa María Yucuhiti,Llano el Triunfo
204460023,20,446,23,Oaxaca,Santa María Yucuhiti,El Mirador
204460032,20,446,32,Oaxaca,Santa María Yucuhiti,Unión y Suspiro
204460036,20,446,36,Oaxaca,Santa María Yucuhiti,Yute Yuvi
204470017,20,447,17,Oaxaca,Santa María Zacatepec,San Isidro Amatitlán
204470023,20,447,23,Oaxaca,Santa María Zacatepec,El Tapanco
204480003,20,448,3,Oaxaca,Santa María Zaniza,Atotonilco
204480005,20,448,5,Oaxaca,Santa María Zaniza,Tierra Colorada
204490014,20,449,14,Oaxaca,Santa María Zoquitlán,Río Seco
204490037,20,449,37,Oaxaca,Santa María Zoquitlán,El Potrero
204500003,20,450,3,Oaxaca,Santiago Amoltepec,Barranca Honda
204500009,20,450,9,Oaxaca,Santiago Amoltepec,La Soledad
204500013,20,450,13,Oaxaca,Santiago Amoltepec,La Mesilla
204500034,20,450,34,Oaxaca,Santiago Amoltepec,Llano Tigre
204530011,20,453,11,Oaxaca,Santiago Astata,Barra de la Cruz
204530012,20,453,12,Oaxaca,Santiago Astata,Zimatán
204540002,20,454,2,Oaxaca,Santiago Atitlán,Estancia de Morelos
204540003,20,454,3,Oaxaca,Santiago Atitlán,San Sebastián Atitlán
204540004,20,454,4,Oaxaca,Santiago Atitlán,El Rodeo
204540006,20,454,6,Oaxaca,Santiago Atitlán,El Potrero
204540009,20,454,9,Oaxaca,Santiago Atitlán,El Calvario
204550003,20,455,3,Oaxaca,Santiago Ayuquililla,Santa Catarina Estancia
204560002,20,456,2,Oaxaca,Santiago Cacaloxtepec,Corral de Piedra
204570003,20,457,3,Oaxaca,Santiago Camotlán,Asunción Lachixila
204570006,20,457,6,Oaxaca,Santiago Camotlán,La Chachalaca
204570008,20,457,8,Oaxaca,Santiago Camotlán,San Francisco Yovego
204580001,20,458,1,Oaxaca,Santiago Comaltepec,Santiago Comaltepec
204600001,20,460,1,Oaxaca,Santiago Choápam,Santiago Choápam
204600003,20,460,3,Oaxaca,Santiago Choápam,San Jacinto Yaveloxi
204600004,20,460,4,Oaxaca,Santiago Choápam,San Juan del Río
204600006,20,460,6,Oaxaca,Santiago Choápam,Santa María Yahuivé
204660001,20,466,1,Oaxaca,Santiago Ixtayutla,Santiago Ixtayutla
204660004,20,466,4,Oaxaca,Santiago Ixtayutla,El Carasol
204660008,20,466,8,Oaxaca,Santiago Ixtayutla,La Humedad
204660010,20,466,10,Oaxaca,Santiago Ixtayutla,Llano Verde
204660011,20,466,11,Oaxaca,Santiago Ixtayutla,El Mosco
204660017,20,466,17,Oaxaca,Santiago Ixtayutla,Xiniyuba
204660036,20,466,36,Oaxaca,Santiago Ixtayutla,La Cuchara
204660038,20,466,38,Oaxaca,Santiago Ixtayutla,Tierra Colorada
204670021,20,467,21,Oaxaca,Santiago Jamiltepec,Santa Elena Comaltepec
204680001,20,468,1,Oaxaca,Santiago Jocotepec,Santiago Jocotepec
204680002,20,468,2,Oaxaca,Santiago Jocotepec,La Alicia
204680003,20,468,3,Oaxaca,Santiago Jocotepec,Arroyo Bobo
204680008,20,468,8,Oaxaca,Santiago Jocotepec,San Miguel Lachixola
204680012,20,468,12,Oaxaca,Santiago Jocotepec,Plan Martín Chino
204680013,20,468,13,Oaxaca,Santiago Jocotepec,Plan Mata de Caña
204680014,20,468,14,Oaxaca,Santiago Jocotepec,Playa Limón
204680015,20,468,15,Oaxaca,Santiago Jocotepec,Río Chiquito
204680016,20,468,16,Oaxaca,Santiago Jocotepec,San Antonio las Palmas
204680017,20,468,17,Oaxaca,Santiago Jocotepec,Paso de San Jacobo
204680019,20,468,19,Oaxaca,Santiago Jocotepec,Monte Negro
204680020,20,468,20,Oaxaca,Santiago Jocotepec,San Vicente Arroyo Jabalí
204680023,20,468,23,Oaxaca,Santiago Jocotepec,Luis Echeverría
204690006,20,469,6,Oaxaca,Santiago Juxtlahuaca,Cerro Cabeza
204690009,20,469,9,Oaxaca,Santiago Juxtlahuaca,Concepción Carrizal
204690013,20,469,13,Oaxaca,Santiago Juxtlahuaca,Coyuchi
204690021,20,469,21,Oaxaca,Santiago Juxtlahuaca,El Rastrojo
204690025,20,469,25,Oaxaca,Santiago Juxtlahuaca,La Sabana
204690029,20,469,29,Oaxaca,Santiago Juxtlahuaca,San Juan Copala
204690033,20,469,33,Oaxaca,Santiago Juxtlahuaca,San Pedro Chayuco
204690035,20,469,35,Oaxaca,Santiago Juxtlahuaca,Santa María Asunción
204690043,20,469,43,Oaxaca,Santiago Juxtlahuaca,Yosoyuxi Copala
204690053,20,469,53,Oaxaca,Santiago Juxtlahuaca,Lázaro Cárdenas Yucunicoco
204690106,20,469,106,Oaxaca,Santiago Juxtlahuaca,Laguna Guadalupe Yucunicoco
204690116,20,469,116,Oaxaca,Santiago Juxtlahuaca,Santo Domingo del Progreso
204700046,20,470,46,Oaxaca,Santiago Lachiguiri,Villa la Esperanza
204730003,20,473,3,Oaxaca,Santiago Laxopa,Santa Catarina Yahuío
204740002,20,474,2,Oaxaca,Santiago Llano Grande,Rancho Nuevo
204760001,20,476,1,Oaxaca,Santiago Miltepec,Santiago Miltepec
204780002,20,478,2,Oaxaca,Santiago Nacaltepec,San José Aragón
204780004,20,478,4,Oaxaca,Santiago Nacaltepec,San Francisco Cotahuixtla
204800002,20,480,2,Oaxaca,Santiago Nundiche,Dolores Hidalgo
204800004,20,480,4,Oaxaca,Santiago Nundiche,Ignacio Allende las Huertas
204810002,20,481,2,Oaxaca,Santiago Nuyoó,Loma Bonita de Juárez
204810005,20,481,5,Oaxaca,Santiago Nuyoó,Tierra Azul
204810006,20,481,6,Oaxaca,Santiago Nuyoó,Unión y Progreso
204820005,20,482,5,Oaxaca,Santiago Pinotepa Nacional,El Carrizo
204820010,20,482,10,Oaxaca,Santiago Pinotepa Nacional,Corralero
204820011,20,482,11,Oaxaca,Santiago Pinotepa Nacional,Cruz del Itacuán
204820012,20,482,12,Oaxaca,Santiago Pinotepa Nacional,Guadalupe Victoria
204820018,20,482,18,Oaxaca,Santiago Pinotepa Nacional,Lo de Mejía
204820026,20,482,26,Oaxaca,Santiago Pinotepa Nacional,Piedra Blanca
204820058,20,482,58,Oaxaca,Santiago Pinotepa Nacional,Motillas
204840003,20,484,3,Oaxaca,Santiago Tamazola,San José Zocoteaca de Bravo
204840005,20,484,5,Oaxaca,Santiago Tamazola,Santa Ana Rayón
204850003,20,485,3,Oaxaca,Santiago Tapextla,Llano Grande
204880001,20,488,1,Oaxaca,Santiago Tepetlapa,Santiago Tepetlapa
204890003,20,489,3,Oaxaca,Santiago Tetepec,La Cumbre
204890005,20,489,5,Oaxaca,Santiago Tetepec,El Ocote
204890007,20,489,7,Oaxaca,Santiago Tetepec,Ocotlán de Juárez
204890009,20,489,9,Oaxaca,Santiago Tetepec,El Rosario
204890012,20,489,12,Oaxaca,Santiago Tetepec,La Soledad Carrizo
204890015,20,489,15,Oaxaca,Santiago Tetepec,Santa Cruz Tihuixte
204900002,20,490,2,Oaxaca,Santiago Texcalcingo,Tepantitlán
204900003,20,490,3,Oaxaca,Santiago Texcalcingo,Pelixtitlan
204900004,20,490,4,Oaxaca,Santiago Texcalcingo,Huashintlán
204900005,20,490,5,Oaxaca,Santiago Texcalcingo,Buena Vista
204900007,20,490,7,Oaxaca,Santiago Texcalcingo,Loma Bonita
204900008,20,490,8,Oaxaca,Santiago Texcalcingo,Atempa
204900009,20,490,9,Oaxaca,Santiago Texcalcingo,Coatepec
204910007,20,491,7,Oaxaca,Santiago Textitlán,Recibimiento de Cuauhtémoc
204910008,20,491,8,Oaxaca,Santiago Textitlán,Río Humo
204910009,20,491,9,Oaxaca,Santiago Textitlán,Santiago Sochiltepec
204920003,20,492,3,Oaxaca,Santiago Tilantongo,El Carmen
204920004,20,492,4,Oaxaca,Santiago Tilantongo,Las Flores Tilantongo
204920011,20,492,11,Oaxaca,Santiago Tilantongo,La Paz
204920012,20,492,12,Oaxaca,Santiago Tilantongo,El Progreso
204920017,20,492,17,Oaxaca,Santiago Tilantongo,San Martín de las Palmas
204940066,20,494,66,Oaxaca,Santiago Tlazoyaltepec,Santiago Huaxolotipac
204950001,20,495,1,Oaxaca,Santiago Xanica,Santiago Xanica
204950002,20,495,2,Oaxaca,Santiago Xanica,San Antonio Ozolotepec
204950003,20,495,3,Oaxaca,Santiago Xanica,San Felipe Lachilló
204950004,20,495,4,Oaxaca,Santiago Xanica,Santa María Coixtepec
204960001,20,496,1,Oaxaca,Santiago Xiacuí,Santiago Xiacuí
204960003,20,496,3,Oaxaca,Santiago Xiacuí,San Andrés Yatuni
204960004,20,496,4,Oaxaca,Santiago Xiacuí,Trinidad Ixtlán
204980001,20,498,1,Oaxaca,Santiago Yaveo,Santiago Yaveo
204980016,20,498,16,Oaxaca,Santiago Yaveo,San Juan Jaltepec
204980023,20,498,23,Oaxaca,Santiago Yaveo,Zapotitancillo de Juárez
205000003,20,500,3,Oaxaca,Santiago Yosondúa,Buenavista
205000013,20,500,13,Oaxaca,Santiago Yosondúa,Plumas
205000016,20,500,16,Oaxaca,Santiago Yosondúa,Cabecera de Cañada
205000017,20,500,17,Oaxaca,Santiago Yosondúa,Lázaro Cárdenas
205000018,20,500,18,Oaxaca,Santiago Yosondúa,El Sabino
205000020,20,500,20,Oaxaca,Santiago Yosondúa,Yucumagñu
205030001,20,503,1,Oaxaca,Santiago Zoochila,Santiago Zoochila
205040001,20,504,1,Oaxaca,Nuevo Zoquiápam,Nuevo Zoquiápam
205040002,20,504,2,Oaxaca,Nuevo Zoquiápam,San Matías Zoquiápam
205090004,20,509,4,Oaxaca,Santo Domingo de Morelos,Cerro Campana
205090006,20,509,6,Oaxaca,Santo Domingo de Morelos,Las Cuevas
205090009,20,509,9,Oaxaca,Santo Domingo de Morelos,San José Piedras Negras
205090010,20,509,10,Oaxaca,Santo Domingo de Morelos,Cañada Brava
205090012,20,509,12,Oaxaca,Santo Domingo de Morelos,Yerba Santa
205090013,20,509,13,Oaxaca,Santo Domingo de Morelos,Las Pilas
205090015,20,509,15,Oaxaca,Santo Domingo de Morelos,Piedra del Sol
205090027,20,509,27,Oaxaca,Santo Domingo de Morelos,Macahuitera
205090030,20,509,30,Oaxaca,Santo Domingo de Morelos,Paso San Antonio
205110005,20,511,5,Oaxaca,Santo Domingo Nuxaá,El Porvenir
205120001,20,512,1,Oaxaca,Santo Domingo Ozolotepec,Santo Domingo Ozolotepec
205120002,20,512,2,Oaxaca,Santo Domingo Ozolotepec,El Mirasol
205130005,20,513,5,Oaxaca,Santo Domingo Petapa,La Maceta
205130029,20,513,29,Oaxaca,Santo Domingo Petapa,Río del Sol
205140002,20,514,2,Oaxaca,Santo Domingo Roayaga,Tonaguía
205150021,20,515,21,Oaxaca,Santo Domingo Tehuantepec,Santa Gertrudis Miramar
205150024,20,515,24,Oaxaca,Santo Domingo Tehuantepec,San Vicente Mazatán
205150049,20,515,49,Oaxaca,Santo Domingo Tehuantepec,San José el Paraíso
205150052,20,515,52,Oaxaca,Santo Domingo Tehuantepec,Santa Isabel de la Reforma
205150114,20,515,114,Oaxaca,Santo Domingo Tehuantepec,Santa María Nativitas Coatlán
205160005,20,516,5,Oaxaca,Santo Domingo Teojomulco,Las Huertas
205170001,20,517,1,Oaxaca,Santo Domingo Tepuxtepec,Santo Domingo Tepuxtepec
205170002,20,517,2,Oaxaca,Santo Domingo Tepuxtepec,Tierra Blanca
205170003,20,517,3,Oaxaca,Santo Domingo Tepuxtepec,Río Ramal
205170004,20,517,4,Oaxaca,Santo Domingo Tepuxtepec,Llano Laguna
205170005,20,517,5,Oaxaca,Santo Domingo Tepuxtepec,Llano Crucero
205170009,20,517,9,Oaxaca,Santo Domingo Tepuxtepec,Loma Larga
205180001,20,518,1,Oaxaca,Santo Domingo Tlatayápam,Santo Domingo Tlatayápam
205240001,20,524,1,Oaxaca,Santo Domingo Yodohino,Santo Domingo Yodohino
205260019,20,526,19,Oaxaca,Santos Reyes Nopala,Santa María Magdalena Tiltepec
205260028,20,526,28,Oaxaca,Santos Reyes Nopala,El Aguacatal
205260032,20,526,32,Oaxaca,Santos Reyes Nopala,Cañada de los Matus
205260041,20,526,41,Oaxaca,Santos Reyes Nopala,San Antonio Cuixtla
205260047,20,526,47,Oaxaca,Santos Reyes Nopala,San José Atotonilco
205260080,20,526,80,Oaxaca,Santos Reyes Nopala,Ciénega Grande
205260102,20,526,102,Oaxaca,Santos Reyes Nopala,Vista Hermosa
205270002,20,527,2,Oaxaca,Santos Reyes Pápalo,Cacalotepec
205290006,20,529,6,Oaxaca,Santos Reyes Yucuná,San José Buenavista
205300003,20,530,3,Oaxaca,Santo Tomás Jalieza,Santa Cecilia Jalieza
205300004,20,530,4,Oaxaca,Santo Tomás Jalieza,Santo Domingo Jalieza
205320009,20,532,9,Oaxaca,Santo Tomás Ocotepec,Miguel Hidalgo
205320012,20,532,12,Oaxaca,Santo Tomás Ocotepec,Plan Alemán
205320016,20,532,16,Oaxaca,Santo Tomás Ocotepec,Genaro V. Vásquez
205320017,20,532,17,Oaxaca,Santo Tomás Ocotepec,Laguna Amarilla
205360001,20,536,1,Oaxaca,San Vicente Nuñú,San Vicente Nuñú
205370010,20,537,10,Oaxaca,Silacayoápam,San Jerónimo Progreso
205370017,20,537,17,Oaxaca,Silacayoápam,San Sebastián Zoquiápam
205370020,20,537,20,Oaxaca,Silacayoápam,San Vicente del Zapote
205410001,20,541,1,Oaxaca,Tanetze de Zaragoza,Tanetze de Zaragoza
205410002,20,541,2,Oaxaca,Tanetze de Zaragoza,Santa María Yaviche
205450002,20,545,2,Oaxaca,Teotitlán de Flores Magón,Ignacio Mejía
205510004,20,551,4,Oaxaca,Tlacolula de Matamoros,San Luis del Río
205540001,20,554,1,Oaxaca,Totontepec Villa de Morelos,Totontepec Villa de Morelos
205540002,20,554,2,Oaxaca,Totontepec Villa de Morelos,Chinantequilla
205540009,20,554,9,Oaxaca,Totontepec Villa de Morelos,Santiago Amatepec
205540011,20,554,11,Oaxaca,Totontepec Villa de Morelos,Santiago Tepitongo
205560001,20,556,1,Oaxaca,La Trinidad Vista Hermosa,La Trinidad Vista Hermosa
205590003,20,559,3,Oaxaca,San Juan Bautista Valle Nacional,Arroyo de Banco
205590013,20,559,13,Oaxaca,San Juan Bautista Valle Nacional,San Isidro Chinantilla
205590021,20,559,21,Oaxaca,San Juan Bautista Valle Nacional,Paso Nuevo la Hamaca
205590025,20,559,25,Oaxaca,San Juan Bautista Valle Nacional,San Cristóbal la Vega
205590031,20,559,31,Oaxaca,San Juan Bautista Valle Nacional,San Juan Palantla
205590033,20,559,33,Oaxaca,San Juan Bautista Valle Nacional,San Rafael Agua de Pescadito
205590039,20,559,39,Oaxaca,San Juan Bautista Valle Nacional,Cerro Armadillo Grande
205590077,20,559,77,Oaxaca,San Juan Bautista Valle Nacional,La Rinconada
205600004,20,560,4,Oaxaca,Villa Díaz Ordaz,Santa Catarina Albarradas
205650003,20,565,3,Oaxaca,Villa de Zaachila,San Lucas Tlanichico
205660007,20,566,7,Oaxaca,San Mateo Yucutindoo,Pueblo Viejo
205670007,20,567,7,Oaxaca,Zapotitlán Lagunas,Santa Cruz Vista Hermosa
205700004,20,570,4,Oaxaca,Zimatlán de Álvarez,San Pedro el Alto
205700009,20,570,9,Oaxaca,Zimatlán de Álvarez,Santiago Clavellinas
205700012,20,570,12,Oaxaca,Zimatlán de Álvarez,Las Juntas
205700020,20,570,20,Oaxaca,Zimatlán de Álvarez,La Cumbre Clavellinas
210020018,21,2,18,Puebla,Acateno,Dos Aguas
210020025,21,2,25,Puebla,Acateno,Jiliapan
210020033,21,2,33,Puebla,Acateno,Palmartepec (Cerro de Palmartepec)
210020070,21,2,70,Puebla,Acateno,Palo Gacho [Ejido]
210040029,21,4,29,Puebla,Acatzingo,Virreyes de Juárez
210060012,21,6,12,Puebla,Ahuacatlán,Agua Fría
210060013,21,6,13,Puebla,Ahuacatlán,Atempa
210060035,21,6,35,Puebla,Ahuacatlán,Cuanalá
210070005,21,7,5,Puebla,Ahuatlán,Patlanoaya (San Salvador Patlanoaya)
210070008,21,7,8,Puebla,Ahuatlán,San Lucas Tejaluca
210090002,21,9,2,Puebla,Ahuehuetitla,Guadalupe Alchipini
210100008,21,10,8,Puebla,Ajalpan,Cuautotolapan (San José)
210100020,21,10,20,Puebla,Ajalpan,Xala
210100023,21,10,23,Puebla,Ajalpan,Achichinalco
210100032,21,10,32,Puebla,Ajalpan,Zacayucan
210100034,21,10,34,Puebla,Ajalpan,Tlacxitla
210100040,21,10,40,Puebla,Ajalpan,San Isidro el Mirador (Mazatlaxco)
210100059,21,10,59,Puebla,Ajalpan,Tepepa
210100078,21,10,78,Puebla,Ajalpan,Tierra Blanca
210100081,21,10,81,Puebla,Ajalpan,Ahuatepec
210100084,21,10,84,Puebla,Ajalpan,Cuixtepec
